DATE      ,Time, Temp,   RH, HrRa, Wind, SolR,SFlag, MaxT, MinT, MxRH, MnRH, Rain,
01/03/2015,1700,   33,   39, 0.00,    2,   62,    1,   42,   13,   78,   31, 0.00,
01/03/2015,1800,   27,   53, 0.00,    0,    1,    1,   42,   13,   78,   31, 0.00,
01/03/2015,1900,   24,   56, 0.00,    0,    0,    1,   42,   13,   78,   31, 0.00,
01/03/2015,2000,   21,   69, 0.00,    1,    0,    1,   42,   13,   78,   31, 0.00,
01/03/2015,2100,   23,   71, 0.00,    1,    0,    1,   42,   13,   78,   31, 0.00,
01/03/2015,2200,   24,   71, 0.00,    0,    0,    1,   42,   13,   78,   31, 0.00,
01/03/2015,2300,   22,   68, 0.00,    1,    0,    1,   42,   13,   78,   31, 0.00,
01/04/2015,0000,   23,   66, 0.00,    0,    0,    1,   42,   13,   76,   31, 0.00,
01/04/2015,0100,   20,   72, 0.00,    1,    0,    1,   42,   13,   76,   31, 0.00,
01/04/2015,0200,   19,   73, 0.00,    1,    0,    1,   42,   13,   76,   31, 0.00,
01/04/2015,0300,   19,   73, 0.00,    0,    0,    1,   42,   13,   76,   31, 0.00,
01/04/2015,0400,   22,   71, 0.00,    0,    0,    1,   42,   14,   76,   31, 0.00,
01/04/2015,0500,   22,   73, 0.00,    1,    0,    1,   42,   14,   76,   31, 0.00,
01/04/2015,0600,   22,   71, 0.00,    2,    0,    1,   42,   15,   76,   31, 0.00,
01/04/2015,0700,   23,   63, 0.00,    1,    0,    1,   42,   15,   74,   31, 0.00,
01/04/2015,0800,   24,   72, 0.00,    1,    2,    1,   42,   19,   74,   31, 0.00,
01/04/2015,0900,   30,   64, 0.00,    2,   29,    1,   42,   19,   73,   31, 0.00,
01/04/2015,1000,   29,   62, 0.00,    0,   66,    1,   42,   19,   73,   31, 0.00,
01/04/2015,1100,   34,   52, 0.00,    1,  164,    1,   42,   19,   73,   31, 0.00,
01/04/2015,1200,   39,   45, 0.00,    0,  278,    1,   42,   19,   73,   31, 0.00,
01/04/2015,1300,   42,   42, 0.00,    3,  313,    1,   42,   19,   73,   31, 0.00,
01/04/2015,1400,   45,   37, 0.00,    2,  338,    1,   45,   19,   73,   31, 0.00,
01/04/2015,1500,   45,   37, 0.00,    4,  276,    1,   45,   19,   73,   32, 0.00,
01/04/2015,1600,   42,   40, 0.00,    3,  130,    1,   45,   19,   73,   37, 0.00,
01/04/2015,1700,   38,   45, 0.00,    1,   29,    1,   45,   19,   73,   37, 0.00,
01/04/2015,1800,   35,   54, 0.00,    2,    1,    1,   45,   19,   73,   37, 0.00,
01/04/2015,1900,   31,   60, 0.00,    2,    0,    1,   45,   19,   73,   37, 0.00,
01/04/2015,2000,   30,   65, 0.00,    2,    0,    1,   45,   19,   73,   37, 0.00,
01/04/2015,2100,   27,   71, 0.00,    0,    0,    1,   45,   19,   73,   37, 0.00,
01/04/2015,2200,   29,   69, 0.00,    2,    0,    1,   45,   19,   73,   37, 0.00,
01/04/2015,2300,   27,   78, 0.00,    1,    0,    1,   45,   19,   78,   37, 0.00,
01/05/2015,0000,   28,   75, 0.00,    0,    0,    1,   45,   19,   78,   37, 0.00,
01/05/2015,0100,   27,   71, 0.00,    0,    0,    1,   45,   19,   78,   37, 0.00,
01/05/2015,0200,   28,   72, 0.00,    0,    0,    1,   45,   19,   78,   37, 0.00,
01/05/2015,0300,   26,   77, 0.00,    1,    0,    1,   45,   22,   78,   37, 0.00,
01/05/2015,0400,   26,   75, 0.00,    0,    0,    1,   45,   22,   78,   37, 0.00,
01/05/2015,0500,   28,   79, 0.00,    1,    0,    1,   45,   22,   79,   37, 0.00,
01/05/2015,0600,   24,   76, 0.00,    1,    0,    1,   45,   23,   79,   37, 0.00,
01/05/2015,0700,   30,   74, 0.00,    1,    0,    1,   45,   24,   79,   37, 0.00,
01/05/2015,0800,   26,   72, 0.00,    1,    4,    1,   45,   24,   79,   37, 0.00,
01/05/2015,0900,   33,   72, 0.00,    2,   60,    1,   45,   24,   79,   37, 0.00,
01/05/2015,1000,   36,   72, 0.00,    1,  145,    1,   45,   24,   79,   37, 0.00,
01/05/2015,1100,   41,   53, 0.00,    2,  243,    1,   45,   24,   79,   37, 0.00,
01/05/2015,1200,   47,   45, 0.00,    3,  382,    1,   47,   24,   79,   37, 0.00,
01/05/2015,1300,   48,   42, 0.00,    4,  382,    1,   48,   24,   79,   37, 0.00,
01/05/2015,1400,   48,   40, 0.00,    4,  368,    1,   48,   24,   79,   37, 0.00,
01/05/2015,1500,   49,   40, 0.00,    2,  233,    1,   49,   24,   79,   40, 0.00,
01/05/2015,1600,   48,   42, 0.00,    0,  141,    1,   49,   24,   79,   40, 0.00,
01/05/2015,1700,   44,   44, 0.00,    1,   87,    1,   49,   24,   79,   40, 0.00,
01/05/2015,1800,   37,   59, 0.00,    1,    1,    1,   49,   24,   79,   40, 0.00,
01/05/2015,1900,   34,   62, 0.00,    1,    0,    1,   49,   24,   79,   40, 0.00,
01/05/2015,2000,   35,   70, 0.00,    2,    0,    1,   49,   24,   79,   40, 0.00,
01/05/2015,2100,   32,   73, 0.00,    1,    0,    1,   49,   24,   79,   40, 0.00,
01/05/2015,2200,   32,   74, 0.00,    0,    0,    1,   49,   24,   79,   40, 0.00,
01/05/2015,2300,   32,   74, 0.00,    1,    0,    1,   49,   24,   79,   40, 0.00,
01/06/2015,0000,   33,   79, 0.00,    1,    0,    1,   49,   24,   79,   40, 0.00,
01/06/2015,0100,   33,   69, 0.00,    0,    0,    1,   49,   24,   79,   40, 0.00,
01/06/2015,0200,   33,   79, 0.00,    0,    0,    1,   49,   24,   79,   40, 0.00,
01/06/2015,0300,   30,   75, 0.00,    1,    0,    1,   49,   24,   79,   40, 0.00,
01/06/2015,0400,   30,   84, 0.00,    0,    0,    1,   49,   24,   84,   40, 0.00,
01/06/2015,0500,   30,   83, 0.00,    1,    0,    1,   49,   24,   84,   40, 0.00,
01/06/2015,0600,   31,   80, 0.00,    1,    0,    1,   49,   26,   84,   40, 0.00,
01/06/2015,0700,   31,   77, 0.00,    1,    0,    1,   49,   26,   84,   40, 0.00,
01/06/2015,0800,   29,   87, 0.00,    1,    4,    1,   49,   29,   87,   40, 0.00,
01/06/2015,0900,   35,   76, 0.00,    0,   68,    1,   49,   29,   87,   40, 0.00,
01/06/2015,1000,   45,   60, 0.00,    0,  204,    1,   49,   29,   87,   40, 0.00,
01/06/2015,1100,   47,   53, 0.00,    2,  303,    1,   49,   29,   87,   40, 0.00,
01/06/2015,1200,   52,   46, 0.00,    2,  436,    1,   52,   29,   87,   40, 0.00,
01/06/2015,1300,   54,   41, 0.00,    2,  480,    1,   54,   29,   87,   40, 0.00,
01/06/2015,1400,   56,   39, 0.00,    1,  429,    1,   56,   29,   87,   39, 0.00,
01/06/2015,1500,   54,   40, 0.00,    2,  287,    1,   56,   29,   87,   39, 0.00,
01/06/2015,1600,   53,   44, 0.00,    2,  220,    1,   56,   29,   87,   39, 0.00,
01/06/2015,1700,   47,   49, 0.00,    0,   67,    1,   56,   29,   87,   39, 0.00,
01/06/2015,1800,   37,   63, 0.00,    1,    2,    1,   56,   29,   87,   39, 0.00,
01/06/2015,1900,   35,   73, 0.00,    2,    0,    1,   56,   29,   87,   39, 0.00,
01/06/2015,2000,   34,   72, 0.00,    1,    0,    1,   56,   29,   87,   39, 0.00,
01/06/2015,2100,   33,   78, 0.00,    0,    0,    1,   56,   29,   87,   39, 0.00,
01/06/2015,2200,   34,   82, 0.00,    2,    0,    1,   56,   29,   87,   39, 0.00,
01/06/2015,2300,   31,   87, 0.00,    1,    0,    1,   56,   29,   87,   39, 0.00,
01/07/2015,0000,   31,   84, 0.00,    1,    0,    1,   56,   29,   87,   39, 0.00,
01/07/2015,0100,   31,   86, 0.00,    0,    0,    1,   56,   29,   87,   39, 0.00,
01/07/2015,0200,   29,   87, 0.00,    1,    0,    1,   56,   29,   87,   39, 0.00,
01/07/2015,0300,   30,   87, 0.00,    1,    0,    1,   56,   29,   87,   39, 0.00,
01/07/2015,0400,   30,   91, 0.00,    1,    0,    1,   56,   29,   91,   39, 0.00,
01/07/2015,0500,   30,   91, 0.00,    1,    0,    1,   56,   29,   91,   39, 0.00,
01/07/2015,0600,   32,   93, 0.00,    1,    0,    1,   56,   29,   93,   39, 0.00,
01/07/2015,0700,   27,   88, 0.00,    1,    0,    1,   56,   27,   93,   39, 0.00,
01/07/2015,0800,   32,   90, 0.00,    1,    6,    1,   56,   27,   93,   39, 0.00,
01/07/2015,0900,   39,   87, 0.00,    0,   97,    1,   56,   27,   93,   39, 0.00,
01/07/2015,1000,   44,   72, 0.00,    2,  218,    1,   56,   27,   93,   39, 0.00,
01/07/2015,1100,   49,   57, 0.00,    2,  338,    1,   56,   27,   93,   39, 0.00,
01/07/2015,1200,   52,   52, 0.00,    2,  423,    1,   56,   27,   93,   39, 0.00,
01/07/2015,1300,   55,   50, 0.00,    1,  438,    1,   56,   27,   93,   39, 0.00,
01/07/2015,1400,   58,   43, 0.00,    1,  455,    1,   58,   27,   93,   40, 0.00,
01/07/2015,1500,   58,   42, 0.00,    2,  376,    1,   58,   27,   93,   42, 0.00,
01/07/2015,1600,   57,   43, 0.00,    2,  255,    1,   58,   27,   93,   42, 0.00,
01/07/2015,1700,   50,   49, 0.00,    2,   83,    1,   58,   27,   93,   42, 0.00,
01/07/2015,1800,   39,   72, 0.00,    2,    1,    1,   58,   27,   93,   42, 0.00,
01/07/2015,1900,   36,   80, 0.00,    1,    0,    1,   58,   27,   93,   42, 0.00,
01/07/2015,2000,   34,   84, 0.00,    1,    0,    1,   58,   27,   93,   42, 0.00,
01/07/2015,2100,   33,   87, 0.00,    0,    0,    1,   58,   27,   93,   42, 0.00,
01/07/2015,2200,   30,   88, 0.00,    0,    0,    1,   58,   27,   93,   42, 0.00,
01/07/2015,2300,   32,   90, 0.00,    2,    0,    1,   58,   27,   93,   42, 0.00,
01/08/2015,0000,   31,   94, 0.00,    1,    0,    1,   58,   27,   94,   42, 0.00,
01/08/2015,0100,   31,   87, 0.00,    2,    0,    1,   58,   27,   94,   42, 0.00,
01/08/2015,0200,   32,   92, 0.00,    1,    0,    1,   58,   27,   94,   42, 0.00,
01/08/2015,0300,   29,   91, 0.00,    1,    0,    1,   58,   27,   94,   42, 0.00,
01/08/2015,0400,   29,   95, 0.00,    1,    0,    1,   58,   27,   95,   42, 0.00,
01/08/2015,0500,   32,   93, 0.00,    1,    0,    1,   58,   27,   95,   42, 0.00,
01/08/2015,0600,   31,   95, 0.00,    1,    0,    1,   58,   27,   95,   42, 0.00,
01/08/2015,0700,   29,   91, 0.00,    1,    0,    1,   58,   29,   95,   42, 0.00,
01/08/2015,0800,   31,   95, 0.00,    0,    4,    1,   58,   29,   95,   42, 0.00,
01/08/2015,0900,   39,   90, 0.00,    1,   95,    1,   58,   29,   95,   42, 0.00,
01/08/2015,1000,   44,   72, 0.00,    2,  236,    1,   58,   29,   95,   42, 0.00,
01/08/2015,1100,   47,   68, 0.00,    3,  350,    1,   58,   29,   95,   42, 0.00,
01/08/2015,1200,   51,   60, 0.00,    1,  453,    1,   58,   29,   95,   42, 0.00,
01/08/2015,1300,   55,   52, 0.00,    1,  485,    1,   58,   29,   95,   42, 0.00,
01/08/2015,1400,   58,   49, 0.00,    1,  460,    1,   58,   29,   95,   42, 0.00,
01/08/2015,1500,   57,   46, 0.00,    3,  380,    1,   58,   29,   95,   43, 0.00,
01/08/2015,1600,   54,   50, 0.00,    4,  245,    1,   58,   29,   95,   46, 0.00,
01/08/2015,1700,   46,   58, 0.00,    4,   88,    1,   58,   29,   95,   46, 0.00,
01/08/2015,1800,   38,   73, 0.00,    2,    1,    1,   58,   29,   95,   46, 0.00,
01/08/2015,1900,   34,   87, 0.00,    1,    0,    1,   58,   29,   95,   46, 0.00,
01/08/2015,2000,   32,   87, 0.00,    1,    0,    1,   58,   29,   95,   46, 0.00,
01/08/2015,2100,   31,   86, 0.00,    1,    0,    1,   58,   29,   95,   46, 0.00,
01/08/2015,2200,   28,   88, 0.00,    0,    0,    1,   58,   28,   95,   46, 0.00,
01/08/2015,2300,   33,   92, 0.00,    0,    0,    1,   58,   28,   95,   46, 0.00,
01/09/2015,0000,   28,   86, 0.00,    0,    0,    1,   58,   28,   95,   46, 0.00,
01/09/2015,0100,   32,   93, 0.00,    3,    0,    1,   58,   28,   95,   46, 0.00,
01/09/2015,0200,   30,   94, 0.00,    2,    0,    1,   58,   28,   95,   46, 0.00,
01/09/2015,0300,   27,   88, 0.00,    0,    0,    1,   58,   27,   95,   46, 0.00,
01/09/2015,0400,   27,   94, 0.00,    0,    0,    1,   58,   27,   95,   46, 0.00,
01/09/2015,0500,   27,   94, 0.00,    1,    0,    1,   58,   27,   95,   46, 0.00,
01/09/2015,0600,   27,   93, 0.00,    1,    0,    1,   58,   27,   95,   46, 0.00,
01/09/2015,0700,   29,   95, 0.00,    0,    0,    1,   58,   27,   95,   46, 0.00,
01/09/2015,0800,   25,   91, 0.00,    1,    5,    1,   58,   25,   95,   46, 0.00,
01/09/2015,0900,   35,   92, 0.00,    1,   93,    1,   58,   25,   95,   46, 0.00,
01/09/2015,1000,   44,   74, 0.00,    1,  217,    1,   58,   25,   95,   46, 0.00,
01/09/2015,1100,   47,   65, 0.00,    1,  333,    1,   58,   25,   95,   46, 0.00,
01/09/2015,1200,   50,   63, 0.00,    2,  399,    1,   58,   25,   95,   46, 0.00,
01/09/2015,1300,   51,   59, 0.00,    2,  414,    1,   58,   25,   95,   46, 0.00,
01/09/2015,1400,   52,   57, 0.00,    2,  395,    1,   57,   25,   95,   46, 0.00,
01/09/2015,1500,   52,   57, 0.00,    2,  325,    1,   54,   25,   95,   50, 0.00,
01/09/2015,1600,   49,   60, 0.00,    1,  177,    1,   52,   25,   95,   57, 0.00,
01/09/2015,1700,   44,   68, 0.00,    2,   48,    1,   52,   25,   95,   57, 0.00,
01/09/2015,1800,   41,   78, 0.00,    4,    1,    1,   52,   25,   95,   57, 0.00,
01/09/2015,1900,   34,   84, 0.00,    1,    0,    1,   52,   25,   95,   57, 0.00,
01/09/2015,2000,   33,   91, 0.00,    2,    0,    1,   52,   25,   95,   57, 0.00,
01/09/2015,2100,   33,   91, 0.00,    1,    0,    1,   52,   25,   95,   57, 0.00,
01/09/2015,2200,   30,   93, 0.00,    0,    0,    1,   52,   25,   95,   57, 0.00,
01/09/2015,2300,   31,   93, 0.00,    0,    0,    1,   52,   25,   95,   57, 0.00,
01/10/2015,0000,   32,   94, 0.00,    2,    0,    1,   52,   25,   95,   57, 0.00,
01/10/2015,0100,   31,   93, 0.00,    1,    0,    1,   52,   25,   95,   57, 0.00,
01/10/2015,0200,   31,   95, 0.00,    0,    0,    1,   52,   25,   95,   57, 0.00,
01/10/2015,0300,   31,   93, 0.00,    0,    0,    1,   52,   25,   95,   57, 0.00,
01/10/2015,0400,   33,   95, 0.00,    1,    0,    1,   52,   25,   95,   57, 0.00,
01/10/2015,0500,   32,   95, 0.00,    0,    0,    1,   52,   25,   95,   57, 0.00,
01/10/2015,0600,   34,   88, 0.00,    2,    0,    1,   52,   25,   95,   57, 0.00,
01/10/2015,0700,   36,   94, 0.00,    3,    0,    1,   52,   25,   95,   57, 0.00,
01/10/2015,0800,   32,   90, 0.00,    1,    3,    1,   52,   30,   95,   57, 0.00,
01/10/2015,0900,   37,   93, 0.00,    1,   47,    1,   52,   30,   95,   57, 0.00,
01/10/2015,1000,   39,   88, 0.00,    0,  129,    1,   52,   30,   95,   57, 0.00,
01/10/2015,1100,   50,   70, 0.00,    1,  337,    1,   52,   30,   95,   57, 0.00,
01/10/2015,1200,   48,   65, 0.00,    1,  296,    1,   52,   30,   95,   57, 0.00,
01/10/2015,1300,   49,   62, 0.00,    1,  208,    1,   52,   30,   95,   57, 0.00,
01/10/2015,1400,   48,   62, 0.00,    2,  173,    1,   52,   30,   95,   57, 0.00,
01/10/2015,1500,   47,   63, 0.00,    1,   96,    1,   50,   30,   95,   60, 0.00,
01/10/2015,1600,   46,   63, 0.00,    1,   59,    1,   50,   30,   95,   62, 0.00,
01/10/2015,1700,   41,   79, 0.00,    4,   28,    1,   50,   30,   95,   62, 0.00,
01/10/2015,1800,   40,   85, 0.00,    2,    0,    1,   50,   30,   95,   62, 0.00,
01/10/2015,1900,   37,   86, 0.00,    1,    0,    1,   50,   30,   95,   62, 0.00,
01/10/2015,2000,   38,   81, 0.00,    1,    0,    1,   50,   30,   95,   62, 0.00,
01/10/2015,2100,   36,   89, 0.00,    1,    0,    1,   50,   30,   95,   62, 0.00,
01/10/2015,2200,   34,   90, 0.00,    2,    0,    1,   50,   31,   95,   62, 0.00,
01/10/2015,2300,   35,   80, 0.00,    1,    0,    1,   50,   31,   95,   62, 0.00,
01/11/2015,0000,   36,   88, 0.00,    2,    0,    1,   50,   31,   95,   62, 0.00,
01/11/2015,0100,   35,   88, 0.00,    0,    0,    1,   50,   31,   95,   62, 0.00,
01/11/2015,0200,   35,   84, 0.00,    1,    0,    1,   50,   31,   95,   62, 0.00,
01/11/2015,0300,   33,   90, 0.00,    1,    0,    1,   50,   32,   95,   62, 0.00,
01/11/2015,0400,   34,   87, 0.00,    1,    0,    1,   50,   32,   95,   62, 0.00,
01/11/2015,0500,   36,   88, 0.00,    2,    0,    1,   50,   32,   94,   62, 0.00,
01/11/2015,0600,   34,   92, 0.00,    2,    0,    1,   50,   32,   94,   62, 0.00,
01/11/2015,0700,   36,   87, 0.00,    1,    0,    1,   50,   32,   93,   62, 0.00,
01/11/2015,0800,   37,   88, 0.00,    4,    2,    1,   50,   33,   93,   62, 0.00,
01/11/2015,0900,   39,   86, 0.00,    0,   48,    1,   50,   33,   92,   62, 0.00,
01/11/2015,1000,   44,   78, 0.00,    2,  121,    1,   50,   33,   92,   62, 0.00,
01/11/2015,1100,   47,   65, 0.00,    2,  232,    1,   49,   33,   92,   62, 0.00,
01/11/2015,1200,   49,   60, 0.00,    2,  239,    1,   49,   33,   92,   60, 0.00,
01/11/2015,1300,   51,   57, 0.00,    4,  266,    1,   51,   33,   92,   57, 0.00,
01/11/2015,1400,   54,   51, 0.00,    4,  311,    1,   54,   33,   92,   51, 0.00,
01/11/2015,1500,   54,   46, 0.00,    5,  393,    1,   54,   33,   92,   46, 0.00,
01/11/2015,1600,   52,   47, 0.00,    4,  217,    1,   54,   33,   92,   46, 0.00,
01/11/2015,1700,   45,   59, 0.00,    2,   54,    1,   54,   33,   92,   46, 0.00,
01/11/2015,1800,   40,   73, 0.00,    1,    1,    1,   54,   33,   92,   46, 0.00,
01/11/2015,1900,   37,   74, 0.00,    0,    0,    1,   54,   33,   92,   46, 0.00,
01/11/2015,2000,   38,   85, 0.00,    1,    0,    1,   54,   33,   92,   46, 0.00,
01/11/2015,2100,   36,   81, 0.00,    0,    0,    1,   54,   33,   92,   46, 0.00,
01/11/2015,2200,   39,   80, 0.00,    1,    0,    1,   54,   33,   92,   46, 0.00,
01/11/2015,2300,   38,   78, 0.00,    1,    0,    1,   54,   33,   92,   46, 0.00,
01/12/2015,0000,   40,   78, 0.00,    2,    0,    1,   54,   33,   92,   46, 0.00,
01/12/2015,0100,   42,   82, 0.00,    4,    0,    1,   54,   33,   92,   46, 0.00,
01/12/2015,0200,   41,   83, 0.00,    5,    0,    1,   54,   33,   92,   46, 0.00,
01/12/2015,0300,   39,   89, 0.00,    4,    0,    1,   54,   34,   92,   46, 0.00,
01/12/2015,0400,   39,   94, 0.00,    2,    0,    1,   54,   34,   94,   46, 0.00,
01/12/2015,0500,   38,   95, 0.01,    1,    0,    1,   54,   34,   95,   46, 0.01,
01/12/2015,0600,   38,   94, 0.04,    1,    0,    1,   54,   36,   95,   46, 0.05,
01/12/2015,0700,   37,   94, 0.02,    3,    0,    1,   54,   36,   95,   46, 0.07,
01/12/2015,0800,   36,   96, 0.01,    2,    3,    1,   54,   36,   96,   46, 0.08,
01/12/2015,0900,   38,   95, 0.00,    2,   41,    1,   54,   36,   96,   46, 0.08,
01/12/2015,1000,   41,   85, 0.00,    3,  124,    1,   54,   36,   96,   46, 0.08,
01/12/2015,1100,   41,   89, 0.00,    5,  190,    1,   54,   36,   96,   46, 0.08,
01/12/2015,1200,   43,   79, 0.00,    5,  262,    1,   54,   36,   96,   46, 0.08,
01/12/2015,1300,   45,   72, 0.00,    4,  465,    1,   54,   36,   96,   46, 0.08,
01/12/2015,1400,   44,   68, 0.00,    4,  272,    1,   54,   36,   96,   46, 0.08,
01/12/2015,1500,   47,   64, 0.00,    4,  363,    1,   52,   36,   96,   47, 0.08,
01/12/2015,1600,   45,   65, 0.00,    4,  261,    1,   47,   36,   96,   59, 0.08,
01/12/2015,1700,   41,   73, 0.00,    5,   24,    1,   47,   36,   96,   64, 0.08,
01/12/2015,1800,   39,   69, 0.00,    4,    1,    1,   47,   36,   96,   64, 0.08,
01/12/2015,1900,   38,   75, 0.00,    4,    0,    1,   47,   36,   96,   64, 0.08,
01/12/2015,2000,   37,   73, 0.00,    2,    0,    1,   47,   36,   96,   64, 0.08,
01/12/2015,2100,   36,   82, 0.00,    2,    0,    1,   47,   36,   96,   64, 0.08,
01/12/2015,2200,   33,   84, 0.00,    3,    0,    1,   47,   33,   96,   64, 0.08,
01/12/2015,2300,   32,   91, 0.00,    2,    0,    1,   47,   32,   96,   64, 0.08,
01/13/2015,0000,   35,   82, 0.00,    4,    0,    1,   47,   32,   96,   64, 0.08,
01/13/2015,0100,   35,   83, 0.00,    3,    0,    1,   47,   32,   96,   64, 0.08,
01/13/2015,0200,   35,   85, 0.00,    4,    0,    1,   47,   32,   96,   64, 0.08,
01/13/2015,0300,   35,   84, 0.00,    4,    0,    1,   47,   32,   96,   64, 0.08,
01/13/2015,0400,   34,   84, 0.00,    3,    0,    1,   47,   32,   96,   64, 0.08,
01/13/2015,0500,   35,   85, 0.00,    3,    0,    1,   47,   32,   96,   64, 0.07,
01/13/2015,0600,   35,   84, 0.00,    3,    0,    1,   47,   32,   96,   64, 0.03,
01/13/2015,0700,   34,   82, 0.00,    3,    0,    1,   47,   32,   96,   64, 0.01,
01/13/2015,0800,   33,   85, 0.00,    3,    4,    1,   47,   32,   95,   64, 0.00,
01/13/2015,0900,   34,   80, 0.00,    4,   66,    1,   47,   32,   91,   64, 0.00,
01/13/2015,1000,   38,   74, 0.00,    3,  212,    1,   47,   32,   91,   64, 0.00,
01/13/2015,1100,   37,   73, 0.00,    3,  218,    1,   47,   32,   91,   64, 0.00,
01/13/2015,1200,   41,   63, 0.00,    4,  493,    1,   47,   32,   91,   63, 0.00,
01/13/2015,1300,   44,   58, 0.00,    4,  562,    1,   47,   32,   91,   58, 0.00,
01/13/2015,1400,   41,   57, 0.00,    4,  278,    1,   47,   32,   91,   57, 0.00,
01/13/2015,1500,   43,   55, 0.00,    2,  312,    1,   45,   32,   91,   55, 0.00,
01/13/2015,1600,   41,   53, 0.00,    2,  222,    1,   44,   32,   91,   53, 0.00,
01/13/2015,1700,   40,   58, 0.00,    1,   54,    1,   44,   32,   91,   53, 0.00,
01/13/2015,1800,   37,   68, 0.00,    2,    2,    1,   44,   32,   91,   53, 0.00,
01/13/2015,1900,   32,   83, 0.00,    3,    0,    1,   44,   32,   91,   53, 0.00,
01/13/2015,2000,   28,   90, 0.00,    2,    0,    1,   44,   28,   91,   53, 0.00,
01/13/2015,2100,   28,   90, 0.00,    2,    0,    1,   44,   28,   91,   53, 0.00,
01/13/2015,2200,   26,   80, 0.00,    0,    0,    1,   44,   26,   91,   53, 0.00,
01/13/2015,2300,   24,   85, 0.00,    2,    0,    1,   44,   24,   90,   53, 0.00,
01/14/2015,0000,   24,   91, 0.00,    1,    0,    1,   44,   24,   91,   53, 0.00,
01/14/2015,0100,   22,   89, 0.00,    2,    0,    1,   44,   22,   91,   53, 0.00,
01/14/2015,0200,   23,   91, 0.00,    1,    0,    1,   44,   22,   91,   53, 0.00,
01/14/2015,0300,   23,   84, 0.00,    1,    0,    1,   44,   22,   91,   53, 0.00,
01/14/2015,0400,   20,   87, 0.00,    1,    0,    1,   44,   20,   91,   53, 0.00,
01/14/2015,0500,   23,   89, 0.00,    2,    0,    1,   44,   20,   91,   53, 0.00,
01/14/2015,0600,   21,   85, 0.00,    2,    0,    1,   44,   20,   91,   53, 0.00,
01/14/2015,0700,   21,   90, 0.00,    1,    0,    1,   44,   20,   91,   53, 0.00,
01/14/2015,0800,   19,   83, 0.00,    2,    4,    1,   44,   19,   91,   53, 0.00,
01/14/2015,0900,   30,   84, 0.00,    0,   68,    1,   44,   19,   91,   53, 0.00,
01/14/2015,1000,   36,   75, 0.00,    1,  203,    1,   44,   19,   91,   53, 0.00,
01/14/2015,1100,   40,   61, 0.00,    1,  376,    1,   44,   19,   91,   53, 0.00,
01/14/2015,1200,   42,   56, 0.00,    1,  479,    1,   44,   19,   91,   53, 0.00,
01/14/2015,1300,   45,   51, 0.00,    0,  516,    1,   45,   19,   91,   51, 0.00,
01/14/2015,1400,   46,   49, 0.00,    1,  497,    1,   46,   19,   91,   49, 0.00,
01/14/2015,1500,   47,   45, 0.00,    0,  391,    1,   47,   19,   91,   45, 0.00,
01/14/2015,1600,   46,   46, 0.00,    0,  245,    1,   47,   19,   91,   45, 0.00,
01/14/2015,1700,   41,   49, 0.00,    1,   99,    1,   47,   19,   91,   45, 0.00,
01/14/2015,1800,   33,   79, 0.00,    2,    2,    1,   47,   19,   91,   45, 0.00,
01/14/2015,1900,   30,   85, 0.00,    1,    0,    1,   47,   19,   91,   45, 0.00,
01/14/2015,2000,   29,   88, 0.00,    1,    0,    1,   47,   19,   91,   45, 0.00,
01/14/2015,2100,   28,   89, 0.00,    1,    0,    1,   47,   19,   91,   45, 0.00,
01/14/2015,2200,   27,   90, 0.00,    1,    0,    1,   47,   19,   91,   45, 0.00,
01/14/2015,2300,   25,   89, 0.00,    0,    0,    1,   47,   19,   91,   45, 0.00,
01/15/2015,0000,   27,   91, 0.00,    1,    0,    1,   47,   19,   91,   45, 0.00,
01/15/2015,0100,   22,   89, 0.00,    1,    0,    1,   47,   19,   91,   45, 0.00,
01/15/2015,0200,   22,   85, 0.00,    1,    0,    1,   47,   19,   91,   45, 0.00,
01/15/2015,0300,   20,   89, 0.00,    0,    0,    1,   47,   19,   91,   45, 0.00,
01/15/2015,0400,   21,   84, 0.00,    1,    0,    1,   47,   19,   91,   45, 0.00,
01/15/2015,0500,   20,   81, 0.00,    1,    0,    1,   47,   19,   91,   45, 0.00,
01/15/2015,0600,   23,   88, 0.00,    0,    0,    1,   47,   19,   91,   45, 0.00,
01/15/2015,0700,   22,   88, 0.00,    2,    0,    1,   47,   19,   91,   45, 0.00,
01/15/2015,0800,   21,   88, 0.00,    1,    8,    1,   47,   20,   91,   45, 0.00,
01/15/2015,0900,   27,   88, 0.00,    2,   63,    1,   47,   20,   91,   45, 0.00,
01/15/2015,1000,   31,   86, 0.00,    0,  109,    1,   47,   20,   91,   45, 0.00,
01/15/2015,1100,   40,   69, 0.00,    1,  369,    1,   47,   20,   91,   45, 0.00,
01/15/2015,1200,   42,   62, 0.00,    2,  481,    1,   47,   20,   91,   45, 0.00,
01/15/2015,1300,   46,   54, 0.00,    1,  472,    1,   47,   20,   91,   45, 0.00,
01/15/2015,1400,   44,   51, 0.00,    2,  320,    1,   47,   20,   91,   45, 0.00,
01/15/2015,1500,   47,   50, 0.00,    1,  260,    1,   47,   20,   91,   46, 0.00,
01/15/2015,1600,   45,   48, 0.00,    0,  203,    1,   47,   20,   91,   48, 0.00,
01/15/2015,1700,   40,   57, 0.00,    1,   26,    1,   47,   20,   91,   48, 0.00,
01/15/2015,1800,   38,   64, 0.00,    1,    1,    1,   47,   20,   91,   48, 0.00,
